,被试数量,样本序号,实验序号,实验处理,误差,p值
0,2,9,Exp2,"(225, 267.22222222222223)",prediction_error,0.015593962901159832
0,2,9,Exp2,"(225, 534.4444444444445)",prediction_error,0.04335262054912472
0,2,9,Exp2,"(270, 267.22222222222223)",prediction_error,0.004346273549596645
0,2,9,Exp2,"(270, 534.4444444444445)",prediction_error,0.0015159676433794936
0,2,9,Exp2,"(315, 267.22222222222223)",prediction_error,0.011334284611174656
0,2,9,Exp2,"(315, 534.4444444444445)",prediction_error,0.006190565895418212
0,2,9,Exp3,"(1, -1)",predictError,1.626307395015976e-13
0,2,9,Exp3,"(1, 1)",predictError,2.0061239414039608e-16
0,2,9,Exp3,"(2, -1)",predictError,2.730867302067836e-16
0,2,9,Exp3,"(2, 1)",predictError,8.2023722779532475e-19
0,2,9,Exp3,"(3, -1)",predictError,6.994869681414586e-13
0,2,9,Exp3,"(3, 1)",predictError,2.501977240341073e-10
0,2,10,Exp1,D2U,None,0.34375
0,2,10,Exp1,L2R,None,0.021484375
0,2,10,Exp1,R2L,None,0.34375
0,2,10,Exp1,U2D,None,0.75390625
0,2,10,Exp2,"(0, 267.22222222222223)",prediction_error,0.0014234741911816158
0,2,10,Exp2,"(0, 534.4444444444445)",prediction_error,0.002539863418864205
0,2,10,Exp2,"(45, 267.22222222222223)",prediction_error,0.08740321849046312
0,2,10,Exp2,"(45, 534.4444444444445)",prediction_error,0.0082107845340654
0,2,10,Exp2,"(90, 267.22222222222223)",prediction_error,0.020810980382533883
0,2,10,Exp2,"(90, 534.4444444444445)",prediction_error,0.001979160509484651
0,2,10,Exp2,"(135, 267.22222222222223)",prediction_error,0.09259938886144134
0,2,10,Exp2,"(135, 534.4444444444445)",prediction_error,0.026713501363750503
0,2,10,Exp2,"(180, 267.22222222222223)",prediction_error,0.005803316551970734
0,2,10,Exp2,"(180, 534.4444444444445)",prediction_error,0.05949996576581753
0,2,10,Exp2,"(225, 267.22222222222223)",prediction_error,0.06945147465598867
0,2,10,Exp2,"(225, 534.4444444444445)",prediction_error,0.06701011044477093
0,2,10,Exp2,"(270, 267.22222222222223)",prediction_error,0.009089980370605105
0,2,10,Exp2,"(270, 534.4444444444445)",prediction_error,0.0005825939215522083
0,2,10,Exp2,"(315, 267.22222222222223)",prediction_error,0.0004966425741199962
0,2,10,Exp2,"(315, 534.4444444444445)",prediction_error,0.015115761772698794
0,2,10,Exp2,"(0, 267.22222222222223)",prediction_error,0.0014234741911816158
0,2,10,Exp2,"(0, 534.4444444444445)",prediction_error,0.002539863418864205
0,2,10,Exp2,"(45, 267.22222222222223)",prediction_error,0.08740321849046312
0,2,10,Exp2,"(45, 534.4444444444445)",prediction_error,0.0082107845340654
0,2,10,Exp2,"(90, 267.22222222222223)",prediction_error,0.020810980382533883
0,2,10,Exp2,"(90, 534.4444444444445)",prediction_error,0.001979160509484651
0,2,10,Exp2,"(135, 267.22222222222223)",prediction_error,0.09259938886144134
0,2,10,Exp2,"(135, 534.4444444444445)",prediction_error,0.026713501363750503
0,2,10,Exp2,"(180, 267.22222222222223)",prediction_error,0.005803316551970734
0,2,10,Exp2,"(180, 534.4444444444445)",prediction_error,0.05949996576581753
0,2,10,Exp2,"(225, 267.22222222222223)",prediction_error,0.06945147465598867
0,2,10,Exp2,"(225, 534.4444444444445)",prediction_error,0.06701011044477093
0,2,10,Exp2,"(270, 267.22222222222223)",prediction_error,0.009089980370605105
0,2,10,Exp2,"(270, 534.4444444444445)",prediction_error,0.0005825939215522083
0,2,10,Exp2,"(315, 267.22222222222223)",prediction_error,0.0004966425741199962
0,2,10,Exp2,"(315, 534.4444444444445)",prediction_error,0.015115761772698794
0,2,10,Exp3,"(1, -1)",predictError,4.2347118480945755e-14
0,2,10,Exp3,"(1, 1)",predictError,2.559636428573353e-12
0,2,10,Exp3,"(2, -1)",predictError,1.7438178248076453e-13
0,2,10,Exp3,"(2, 1)",predictError,1.1273159634670852e-15
0,2,10,Exp3,"(3, -1)",predictError,2.3466554020516277e-13
0,2,10,Exp3,"(3, 1)",predictError,8.816682195621577e-11
0,2,11,Exp1,D2U,None,0.34375
0,2,11,Exp1,L2R,None,0.75390625
0,2,11,Exp1,R2L,None,0.34375
0,2,11,Exp1,U2D,None,0.109375
0,2,11,Exp2,"(0, 267.22222222222223)",prediction_error,0.0009028373835402225
0,2,11,Exp2,"(0, 534.4444444444445)",prediction_error,0.0014195329344101725
0,2,11,Exp2,"(45, 267.22222222222223)",prediction_error,0.009877815841296437
0,2,11,Exp2,"(45, 534.4444444444445)",prediction_error,0.0030451584928835153
0,2,11,Exp2,"(90, 267.22222222222223)",prediction_error,0.003039018343304378
0,2,11,Exp2,"(90, 534.4444444444445)",prediction_error,0.007895094704472689
0,2,11,Exp2,"(135, 267.22222222222223)",prediction_error,0.010179990747105303
0,2,11,Exp2,"(135, 534.4444444444445)",prediction_error,0.006405918515432399
0,2,11,Exp2,"(180, 267.22222222222223)",prediction_error,0.0004704487880584037
0,2,11,Exp2,"(180, 534.4444444444445)",prediction_error,0.004066417262393508
0,2,11,Exp2,"(225, 267.22222222222223)",prediction_error,0.0038797131671150934
0,2,11,Exp2,"(225, 534.4444444444445)",prediction_error,0.03085440075434923
0,2,11,Exp2,"(270, 267.22222222222223)",prediction_error,0.004267076971799702
0,2,11,Exp2,"(270, 534.4444444444445)",prediction_error,0.0023356609460644866
0,2,11,Exp2,"(315, 267.22222222222223)",prediction_error,0.0021440975520139577
0,2,11,Exp2,"(315, 534.4444444444445)",prediction_error,0.005827582371823793
0,2,11,Exp2,"(0, 267.22222222222223)",prediction_error,0.0009028373835402225
0,2,11,Exp2,"(0, 534.4444444444445)",prediction_error,0.0014195329344101725
0,2,11,Exp2,"(45, 267.22222222222223)",prediction_error,0.009877815841296437
0,2,11,Exp2,"(45, 534.4444444444445)",prediction_error,0.0030451584928835153
0,2,11,Exp2,"(90, 267.22222222222223)",prediction_error,0.003039018343304378
0,2,11,Exp2,"(90, 534.4444444444445)",prediction_error,0.007895094704472689
0,2,11,Exp2,"(135, 267.22222222222223)",prediction_error,0.010179990747105303
0,2,11,Exp2,"(135, 534.4444444444445)",prediction_error,0.006405918515432399
0,2,11,Exp2,"(180, 267.22222222222223)",prediction_error,0.0004704487880584037
0,2,11,Exp2,"(180, 534.4444444444445)",prediction_error,0.004066417262393508
0,2,11,Exp2,"(225, 267.22222222222223)",prediction_error,0.0038797131671150934
0,2,11,Exp2,"(225, 534.4444444444445)",prediction_error,0.03085440075434923
0,2,11,Exp2,"(270, 267.22222222222223)",prediction_error,0.004267076971799702
0,2,11,Exp2,"(270, 534.4444444444445)",prediction_error,0.0023356609460644866
0,2,11,Exp2,"(315, 267.22222222222223)",prediction_error,0.0021440975520139577
0,2,11,Exp2,"(315, 534.4444444444445)",prediction_error,0.005827582371823793
0,2,11,Exp3,"(1, -1)",predictError,5.5213650983416215e-11
0,2,11,Exp3,"(1, 1)",predictError,4.856578633254865e-12
0,2,11,Exp3,"(2, -1)",predictError,1.71847290643891e-18
0,2,11,Exp3,"(2, 1)",predictError,9.982544693932822e-17
0,2,11,Exp3,"(3, -1)",predictError,7.320487832222552e-12
0,2,11,Exp3,"(3, 1)",predictError,1.1545634244923916e-10
0,2,12,Exp1,D2U,None,0.75390625
0,2,12,Exp1,L2R,None,0.34375
0,2,12,Exp1,R2L,None,1.0
0,2,12,Exp1,U2D,None,0.021484375
0,2,12,Exp2,"(0, 267.22222222222223)",prediction_error,5.9136873252754935e-06
0,2,12,Exp2,"(0, 534.4444444444445)",prediction_error,0.0007079716059606217
0,2,12,Exp2,"(45, 267.22222222222223)",prediction_error,9.891164899935156e-10
0,2,12,Exp2,"(45, 534.4444444444445)",prediction_error,0.0001722287909611347
0,2,12,Exp2,"(90, 267.22222222222223)",prediction_error,1.1958257710119704e-10
0,2,12,Exp2,"(90, 534.4444444444445)",prediction_error,0.00826056142957248
0,2,12,Exp2,"(135, 267.22222222222223)",prediction_error,7.6996291736388e-06
0,2,12,Exp2,"(135, 534.4444444444445)",prediction_error,0.016891360821921778
0,2,12,Exp2,"(180, 267.22222222222223)",prediction_error,1.3212560214313543e-06
0,2,12,Exp2,"(180, 534.4444444444445)",prediction_error,0.001217364996268176
0,2,12,Exp2,"(225, 267.22222222222223)",prediction_error,0.004873369292223554
0,2,12,Exp2,"(225, 534.4444444444445)",prediction_error,0.021842546154992624
0,2,12,Exp2,"(270, 267.22222222222223)",prediction_error,0.007356394240103051
0,2,12,Exp2,"(270, 534.4444444444445)",prediction_error,0.00534680147209564
0,2,12,Exp2,"(315, 267.22222222222223)",prediction_error,3.2243943936765804e-05
0,2,12,Exp2,"(315, 534.4444444444445)",prediction_error,0.0008639476788321886
0,2,12,Exp2,"(0, 267.22222222222223)",prediction_error,5.9136873252754935e-06
0,2,12,Exp2,"(0, 534.4444444444445)",prediction_error,0.0007079716059606217
0,2,12,Exp2,"(45, 267.22222222222223)",prediction_error,9.891164899935156e-10
0,2,12,Exp2,"(45, 534.4444444444445)",prediction_error,0.0001722287909611347
0,2,12,Exp2,"(90, 267.22222222222223)",prediction_error,1.1958257710119704e-10
0,2,12,Exp2,"(90, 534.4444444444445)",prediction_error,0.00826056142957248
0,2,12,Exp2,"(135, 267.22222222222223)",prediction_error,7.6996291736388e-06
0,2,12,Exp2,"(135, 534.4444444444445)",prediction_error,0.016891360821921778
0,2,12,Exp2,"(180, 267.22222222222223)",prediction_error,1.3212560214313543e-06
0,2,12,Exp2,"(180, 534.4444444444445)",prediction_error,0.001217364996268176
0,2,12,Exp2,"(225, 267.22222222222223)",prediction_error,0.004873369292223554
0,2,12,Exp2,"(225, 534.4444444444445)",prediction_error,0.021842546154992624
0,2,12,Exp2,"(270, 267.22222222222223)",prediction_error,0.007356394240103051
0,2,12,Exp2,"(270, 534.4444444444445)",prediction_error,0.00534680147209564
0,2,12,Exp2,"(315, 267.22222222222223)",prediction_error,3.2243943936765804e-05
0,2,12,Exp2,"(315, 534.4444444444445)",prediction_error,0.0008639476788321886
0,2,12,Exp3,"(1, -1)",predictError,2.2428911324629366e-13
0,2,12,Exp3,"(1, 1)",predictError,1.2623845215543738e-10
0,2,12,Exp3,"(2, -1)",predictError,2.1270838100378263e-12
0,2,12,Exp3,"(2, 1)",predictError,5.351458008881912e-12
0,2,12,Exp3,"(3, -1)",predictError,1.455600936797994e-11
0,2,12,Exp3,"(3, 1)",predictError,6.445782558883424e-11
0,2,13,Exp1,D2U,None,0.34375
0,2,13,Exp1,L2R,None,0.021484375
0,2,13,Exp1,R2L,None,0.34375
0,2,13,Exp1,U2D,None,0.021484375
0,2,13,Exp2,"(0, 267.22222222222223)",prediction_error,1.1243480120614626e-05
0,2,13,Exp2,"(0, 534.4444444444445)",prediction_error,0.0006178930099229932
0,2,13,Exp2,"(45, 267.22222222222223)",prediction_error,1.0346630690081558e-05
0,2,13,Exp2,"(45, 534.4444444444445)",prediction_error,0.015066956289069103
0,2,13,Exp2,"(90, 267.22222222222223)",prediction_error,5.3524746175132504e-12
0,2,13,Exp2,"(90, 534.4444444444445)",prediction_error,0.10755410348373469
0,2,13,Exp2,"(135, 267.22222222222223)",prediction_error,2.93017936011256e-05
0,2,13,Exp2,"(135, 534.4444444444445)",prediction_error,0.01226147836425313
0,2,13,Exp2,"(180, 267.22222222222223)",prediction_error,3.7574555773487465e-06
0,2,13,Exp2,"(180, 534.4444444444445)",prediction_error,0.0011636885348146608
0,2,13,Exp2,"(225, 267.22222222222223)",prediction_error,0.007145137765761733
0,2,13,Exp2,"(225, 534.4444444444445)",prediction_error,0.008106131144048555
0,2,13,Exp2,"(270, 267.22222222222223)",prediction_error,0.00619135245833625
0,2,13,Exp2,"(270, 534.4444444444445)",prediction_error,0.000317315647782002
0,2,13,Exp2,"(315, 267.22222222222223)",prediction_error,0.0012279144260269026
0,2,13,Exp2,"(315, 534.4444444444445)",prediction_error,4.44387316866463e-05
0,2,13,Exp2,"(0, 267.22222222222223)",prediction_error,1.1243480120614626e-05
0,2,13,Exp2,"(0, 534.4444444444445)",prediction_error,0.0006178930099229932
0,2,13,Exp2,"(45, 267.22222222222223)",prediction_error,1.0346630690081558e-05
0,2,13,Exp2,"(45, 534.4444444444445)",prediction_error,0.015066956289069103
0,2,13,Exp2,"(90, 267.22222222222223)",prediction_error,5.3524746175132504e-12
0,2,13,Exp2,"(90, 534.4444444444445)",prediction_error,0.10755410348373469
0,2,13,Exp2,"(135, 267.22222222222223)",prediction_error,2.93017936011256e-05
0,2,13,Exp2,"(135, 534.4444444444445)",prediction_error,0.01226147836425313
0,2,13,Exp2,"(180, 267.22222222222223)",prediction_error,3.7574555773487465e-06
0,2,13,Exp2,"(180, 534.4444444444445)",prediction_error,0.0011636885348146608
0,2,13,Exp2,"(225, 267.22222222222223)",prediction_error,0.007145137765761733
0,2,13,Exp2,"(225, 534.4444444444445)",prediction_error,0.008106131144048555
0,2,13,Exp2,"(270, 267.22222222222223)",prediction_error,0.00619135245833625
0,2,13,Exp2,"(270, 534.4444444444445)",prediction_error,0.000317315647782002
0,2,13,Exp2,"(315, 267.22222222222223)",prediction_error,0.0012279144260269026
0,2,13,Exp2,"(315, 534.4444444444445)",prediction_error,4.44387316866463e-05
0,2,13,Exp3,"(1, -1)",predictError,1.8360951543836625e-12
0,2,13,Exp3,"(1, 1)",predictError,1.4071341995789296e-14
0,2,13,Exp3,"(2, -1)",predictError,4.5388870343898974e-11
0,2,13,Exp3,"(2, 1)",predictError,4.871014317695793e-14
0,2,13,Exp3,"(3, -1)",predictError,4.1950802928365685e-08
0,2,13,Exp3,"(3, 1)",predictError,1.3981153196851864e-11
0,2,14,Exp1,D2U,None,1.0
0,2,14,Exp1,L2R,None,1.0
0,2,14,Exp1,R2L,None,0.75390625
0,2,14,Exp1,U2D,None,0.001953125
0,2,14,Exp2,"(0, 267.22222222222223)",prediction_error,0.0014874085982754892
0,2,14,Exp2,"(0, 534.4444444444445)",prediction_error,0.008365272681344236
0,2,14,Exp2,"(45, 267.22222222222223)",prediction_error,1.690384728597304e-07
0,2,14,Exp2,"(45, 534.4444444444445)",prediction_error,0.0032723296677400547
0,2,14,Exp2,"(90, 267.22222222222223)",prediction_error,1.1649409434469965e-12
0,2,14,Exp2,"(90, 534.4444444444445)",prediction_error,0.0343343012474342
0,2,14,Exp2,"(135, 267.22222222222223)",prediction_error,4.197039961225379e-05
0,2,14,Exp2,"(135, 534.4444444444445)",prediction_error,0.003867164698303391
0,2,14,Exp2,"(180, 267.22222222222223)",prediction_error,0.005082577982898403
0,2,14,Exp2,"(180, 534.4444444444445)",prediction_error,0.005649716678326519
0,2,14,Exp2,"(225, 267.22222222222223)",prediction_error,0.0008585548329246173
0,2,14,Exp2,"(225, 534.4444444444445)",prediction_error,0.000492637103013711
0,2,14,Exp2,"(270, 267.22222222222223)",prediction_error,0.005262320955838167
0,2,14,Exp2,"(270, 534.4444444444445)",prediction_error,0.019692636895220262
0,2,14,Exp2,"(315, 267.22222222222223)",prediction_error,6.731028699625459e-05
0,2,14,Exp2,"(315, 534.4444444444445)",prediction_error,0.010661553723925528
0,2,14,Exp2,"(0, 267.22222222222223)",prediction_error,0.0014874085982754892
0,2,14,Exp2,"(0, 534.4444444444445)",prediction_error,0.008365272681344236
0,2,14,Exp2,"(45, 267.22222222222223)",prediction_error,1.690384728597304e-07
0,2,14,Exp2,"(45, 534.4444444444445)",prediction_error,0.0032723296677400547
0,2,14,Exp2,"(90, 267.22222222222223)",prediction_error,1.1649409434469965e-12
0,2,14,Exp2,"(90, 534.4444444444445)",prediction_error,0.0343343012474342
0,2,14,Exp2,"(135, 267.22222222222223)",prediction_error,4.197039961225379e-05
0,2,14,Exp2,"(135, 534.4444444444445)",prediction_error,0.003867164698303391
0,2,14,Exp2,"(180, 267.22222222222223)",prediction_error,0.005082577982898403
0,2,14,Exp2,"(180, 534.4444444444445)",prediction_error,0.005649716678326519
0,2,14,Exp2,"(225, 267.22222222222223)",prediction_error,0.0008585548329246173
0,2,14,Exp2,"(225, 534.4444444444445)",prediction_error,0.000492637103013711
0,2,14,Exp2,"(270, 267.22222222222223)",prediction_error,0.005262320955838167
0,2,14,Exp2,"(270, 534.4444444444445)",prediction_error,0.019692636895220262
0,2,14,Exp2,"(315, 267.22222222222223)",prediction_error,6.731028699625459e-05
0,2,14,Exp2,"(315, 534.4444444444445)",prediction_error,0.010661553723925528
0,2,14,Exp3,"(1, -1)",predictError,2.998286722864665e-19
0,2,14,Exp3,"(1, 1)",predictError,5.40353776076146e-16
0,2,14,Exp3,"(2, -1)",predictError,8.261565244871327e-13
0,2,14,Exp3,"(2, 1)",predictError,1.7777148821656486e-15
0,2,14,Exp3,"(3, -1)",predictError,1.3522890423509006e-11
0,2,14,Exp3,"(3, 1)",predictError,2.9272548941084926e-12
0,2,15,Exp1,D2U,None,0.75390625
0,2,15,Exp1,L2R,None,0.34375
0,2,15,Exp1,R2L,None,0.75390625
0,2,15,Exp1,U2D,None,0.75390625
0,2,15,Exp2,"(0, 267.22222222222223)",prediction_error,0.003579849650500136
0,2,15,Exp2,"(0, 534.4444444444445)",prediction_error,0.01202163235836023
0,2,15,Exp2,"(45, 267.22222222222223)",prediction_error,0.04168548062282056
0,2,15,Exp2,"(45, 534.4444444444445)",prediction_error,0.001780791940077697
0,2,15,Exp2,"(90, 267.22222222222223)",prediction_error,0.0038595361207116974
0,2,15,Exp2,"(90, 534.4444444444445)",prediction_error,0.026374574480626495
0,2,15,Exp2,"(135, 267.22222222222223)",prediction_error,0.025154167124362622
0,2,15,Exp2,"(135, 534.4444444444445)",prediction_error,0.007449577798580007
0,2,15,Exp2,"(180, 267.22222222222223)",prediction_error,0.019362414711234604
0,2,15,Exp2,"(180, 534.4444444444445)",prediction_error,0.01817528047647549
0,2,15,Exp2,"(225, 267.22222222222223)",prediction_error,0.042992251792916984
0,2,15,Exp2,"(225, 534.4444444444445)",prediction_error,0.004556179977810815
0,2,15,Exp2,"(270, 267.22222222222223)",prediction_error,0.05353553687759318
0,2,15,Exp2,"(270, 534.4444444444445)",prediction_error,0.0373420991998422
0,2,15,Exp2,"(315, 267.22222222222223)",prediction_error,0.0033287375314722443
0,2,15,Exp2,"(315, 534.4444444444445)",prediction_error,0.037732737627386596
0,2,15,Exp2,"(0, 267.22222222222223)",prediction_error,0.003579849650500136
0,2,15,Exp2,"(0, 534.4444444444445)",prediction_error,0.01202163235836023
0,2,15,Exp2,"(45, 267.22222222222223)",prediction_error,0.04168548062282056
0,2,15,Exp2,"(45, 534.4444444444445)",prediction_error,0.001780791940077697
0,2,15,Exp2,"(90, 267.22222222222223)",prediction_error,0.0038595361207116974
0,2,15,Exp2,"(90, 534.4444444444445)",prediction_error,0.026374574480626495
0,2,15,Exp2,"(135, 267.22222222222223)",prediction_error,0.025154167124362622
0,2,15,Exp2,"(135, 534.4444444444445)",prediction_error,0.007449577798580007
0,2,15,Exp2,"(180, 267.22222222222223)",prediction_error,0.019362414711234604
0,2,15,Exp2,"(180, 534.4444444444445)",prediction_error,0.01817528047647549
0,2,15,Exp2,"(225, 267.22222222222223)",prediction_error,0.042992251792916984
0,2,15,Exp2,"(225, 534.4444444444445)",prediction_error,0.004556179977810815
0,2,15,Exp2,"(270, 267.22222222222223)",prediction_error,0.05353553687759318
0,2,15,Exp2,"(270, 534.4444444444445)",prediction_error,0.0373420991998422
0,2,15,Exp2,"(315, 267.22222222222223)",prediction_error,0.0033287375314722443
0,2,15,Exp2,"(315, 534.4444444444445)",prediction_error,0.037732737627386596
0,2,15,Exp3,"(1, -1)",predictError,2.918465209500508e-19
0,2,15,Exp3,"(1, 1)",predictError,6.37734146904956e-16
0,2,15,Exp3,"(2, -1)",predictError,4.196119392219132e-16
0,2,15,Exp3,"(2, 1)",predictError,4.204413413661546e-17
0,2,15,Exp3,"(3, -1)",predictError,3.419579174708213e-11
0,2,15,Exp3,"(3, 1)",predictError,3.0091560835717025e-11
0,2,16,Exp1,D2U,None,0.75390625
0,2,16,Exp1,L2R,None,0.109375
0,2,16,Exp1,R2L,None,1.0
0,2,16,Exp1,U2D,None,1.0
0,2,16,Exp2,"(0, 267.22222222222223)",prediction_error,1.1243480120614626e-05
0,2,16,Exp2,"(0, 534.4444444444445)",prediction_error,0.0006178930099229932
0,2,16,Exp2,"(45, 267.22222222222223)",prediction_error,1.0346630690081558e-05
0,2,16,Exp2,"(45, 534.4444444444445)",prediction_error,0.015066956289069103
0,2,16,Exp2,"(90, 267.22222222222223)",prediction_error,5.3524746175132504e-12
0,2,16,Exp2,"(90, 534.4444444444445)",prediction_error,0.10755410348373469
0,2,16,Exp2,"(135, 267.22222222222223)",prediction_error,2.93017936011256e-05
0,2,16,Exp2,"(135, 534.4444444444445)",prediction_error,0.01226147836425313
0,2,16,Exp2,"(180, 267.22222222222223)",prediction_error,3.7574555773487465e-06
0,2,16,Exp2,"(180, 534.4444444444445)",prediction_error,0.0011636885348146608
0,2,16,Exp2,"(225, 267.22222222222223)",prediction_error,0.007145137765761733
0,2,16,Exp2,"(225, 534.4444444444445)",prediction_error,0.008106131144048555
0,2,16,Exp2,"(270, 267.22222222222223)",prediction_error,0.00619135245833625
0,2,16,Exp2,"(270, 534.4444444444445)",prediction_error,0.000317315647782002
0,2,16,Exp2,"(315, 267.22222222222223)",prediction_error,0.0012279144260269026
0,2,16,Exp2,"(315, 534.4444444444445)",prediction_error,4.44387316866463e-05
